"month","day","year","13055040","13085040","Monteria"
"03","31","2014",NA,0,NA
"04","01","2014",NA,0,NA
"04","02","2014",NA,0,NA
"04","03","2014",NA,0,NA
"04","04","2014",NA,0.1,NA
"04","05","2014",NA,0,NA
"04","06","2014",NA,0,NA
"04","07","2014",NA,17.6,NA
"04","08","2014",NA,0,NA
"04","09","2014",NA,0.1,NA
"04","10","2014",NA,0,NA
"04","11","2014",NA,0,NA
"04","12","2014",NA,1.7,NA
"04","13","2014",NA,0,NA
"04","14","2014",NA,0,NA
"04","15","2014",NA,0,NA
"04","16","2014",NA,0,NA
"04","17","2014",NA,0,NA
"04","18","2014",NA,0.7,NA
"04","19","2014",NA,5,NA
"04","20","2014",NA,1.2,NA
"04","21","2014",NA,0,NA
"04","22","2014",NA,2.4,NA
"04","23","2014",NA,0.2,NA
"04","24","2014",NA,0,NA
"04","25","2014",NA,0,NA
"04","26","2014",NA,27,NA
"04","27","2014",NA,0,NA
"04","28","2014",NA,0,NA
"04","29","2014",NA,0.4,NA
"04","30","2014",NA,0,NA
"05","01","2014",NA,0,NA
"05","02","2014",NA,8.6,NA
"05","03","2014",NA,0,NA
"05","04","2014",NA,0.6,NA
"05","05","2014",NA,0,NA
"05","06","2014",NA,0.4,NA
"05","07","2014",NA,7.5,NA
"05","08","2014",NA,0,NA
